Species,Genome_UUID,DB_name,Source_name,Source_URL,Description
lacerta_agilis_gca009819535v1,6f9eb397-1f0f-4261-bd63-6a04d9e89777,lacerta_agilis_gca009819535v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
lagenorhynchus_obliquidens,efed8a56-ccfa-4563-9619-54b46802c77a,lagenorhynchus_obliquidens_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
lagria_hirta_gca947359425v1,0341a56f-69be-4e23-a8de-6c71f7e22a22,lagria_hirta_gca947359425v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lagria_hirta_gca947359435v1,984fa5ca-c0de-4b8f-8f93-e141c1bd89a6,lagria_hirta_gca947359435v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lampris_incognitus_gca022059245v1,55aa2fa4-e48d-4481-ae66-52d5db70ee90,lampris_incognitus_gca022059245v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
lampropteryx_suffumata_gca948098915v1,103b986e-f3b9-447a-8d97-13dda023ab44,lampropteryx_suffumata_gca948098915v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lampropteryx_suffumata_gca948098925v1,cc0d4391-d845-45a5-b63a-1a90d20309c5,lampropteryx_suffumata_gca948098925v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
laothoe_populi_gca905220495v1,e2b44db1-d130-4997-add6-b118143fe592,laothoe_populi_gca905220495v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
laothoe_populi_gca905220505v1,6810474d-342a-429c-a8e5-d5b1fa5dfb41,laothoe_populi_gca905220505v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lapara_coniferarum_gca949316015v1,5bb5b40b-60d8-4282-917c-8891f4c0aa23,lapara_coniferarum_gca949316015v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lapara_coniferarum_gca949316025v1,b743e341-85e2-41c1-8c18-78938ef475ca,lapara_coniferarum_gca949316025v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
larimichthys_crocea_gca003711585v2,1ed2b7f5-dd0d-4eff-9a31-6de46ef08819,larimichthys_crocea_gca003711585v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
lasioglossum_lativentre_gca916610255v1,f5e4c546-9622-4d86-b8ee-017298a322c9,lasioglossum_lativentre_gca916610255v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lasioglossum_morio_gca916610115v1,43bfa88b-7747-4afe-b647-d79c15985838,lasioglossum_morio_gca916610115v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lasioglossum_morio_gca916610235v2,19609ace-9bdf-47e0-a01b-831bbcb08f58,lasioglossum_morio_gca916610235v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lasioglossum_pauxillum_gca933228785v1,cfb18c22-6355-4500-a222-17a54937088b,lasioglossum_pauxillum_gca933228785v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lasioglossum_pauxillum_gca933228795v1,70066f28-a86e-43dd-b829-e0a37e54bb19,lasioglossum_pauxillum_gca933228795v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lasiommata_megera_gca928267235v1,544307e3-2c38-45df-b290-86576b16d2f2,lasiommata_megera_gca928267235v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lasiommata_megera_gca928268935v1,cac6c46a-b27c-4309-99cd-7705e47d192f,lasiommata_megera_gca928268935v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
laspeyria_flexula_gca905147015v1,d36e9956-a988-4855-a1e5-671661cca2fb,laspeyria_flexula_gca905147015v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
laspeyria_flexula_gca905147035v1,70d50d67-28c6-4ed7-ba86-4eb5f2f6307e,laspeyria_flexula_gca905147035v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lathronympha_strigana_gca949128075v1,0f55d2ef-b33c-4d29-8eff-933f344b3a91,lathronympha_strigana_gca949128075v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lathronympha_strigana_gca949128165v1,e29583f1-6ddb-41ef-a800-dcc466688bb4,lathronympha_strigana_gca949128165v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
latimeria_chalumnae,af3cabf6-e748-4a8c-a495-f829baf9650b,latimeria_chalumnae_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
leguminivora_glycinivorella_gca023078275v1,10408c42-ee4a-4324-8814-a8871f82257b,leguminivora_glycinivorella_gca023078275v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
leguminivora_glycinivorella_gca023078275v1rs,fc359411-9c8c-4f94-a584-c9fffb110174,leguminivora_glycinivorella_gca023078275v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Leguminivora_glycinivorella/100,Imported
leishmania_major,dc84f964-f1d9-48a0-ad08-25ed25201254,leishmania_major_core_57_110_2,,,Imported
leistus_spinibarbis_gca933228875v1,f6af9876-199a-4d52-a6d8-4ff11fdefb9b,leistus_spinibarbis_gca933228875v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
leistus_spinibarbis_gca933228885v1,9ef35570-9555-4b69-83fe-055ce7498d5a,leistus_spinibarbis_gca933228885v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lemur_catta_gca004024665v1,1531cc5c-2984-45ce-a0b3-ce0369f1761b,lemur_catta_gca004024665v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
leopardus_geoffroyi_gca018350155v1,8a9a35ba-6402-4cf6-8c4f-70b777b348fe,leopardus_geoffroyi_gca018350155v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
lepeophtheirus_salmonis_gca016086655v3rs,8475263a-f7fa-4bfc-b88f-4e50a32bcb53,lepeophtheirus_salmonis_gca016086655v3rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/assembly/GCF_016086655.3,Imported
lepisosteus_oculatus,46e8ab7a-0412-4c79-b098-bcf796b80c38,lepisosteus_oculatus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
leptidea_sinapis_gca905404105v1,2f49b876-3808-4c29-bf2f-b7abe6f685c5,leptidea_sinapis_gca905404105v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
leptidea_sinapis_gca905404315v1,ce977cfb-2070-4592-b7c0-fed81224461b,leptidea_sinapis_gca905404315v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
leptinotarsa_decemlineata_gca000500325v2rs,0b0d5895-bc8e-4f55-b282-b8c6aa1ebd7e,leptinotarsa_decemlineata_gca000500325v2rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Leptinotarsa_decemlineata/100/,Imported
leptobrachium_leishanense,7b8e0375-7fd6-49f2-9948-6e40dccf2e04,leptobrachium_leishanense_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
leptoclinus_maculatus_gca032191485v1,cd5fe162-7eac-44e8-afb8-f9c966824086,leptoclinus_maculatus_gca032191485v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
leptogaster_cylindrica_gca963082835v1,1d07699e-611a-4cb6-ad9e-af0320e29843,leptogaster_cylindrica_gca963082835v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lethocerus_indicus_gca019843655v1,1e0df3dd-9171-4aa6-b17e-3ca5c22cacab,lethocerus_indicus_gca019843655v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
leucoma_salicis_gca948253155v1,6e7f13d2-7972-4841-88ef-a1829b8c1ac5,leucoma_salicis_gca948253155v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
leucophora_obtusa_gca949987735v1,4b245a5c-9e97-403a-85a3-bcc4b1e12985,leucophora_obtusa_gca949987735v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
leucozona_laternaria_gca932273885v1,396875fe-e93f-4af2-b3d9-d1563fd31c27,leucozona_laternaria_gca932273885v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
leucozona_laternaria_gca932273905v1,72c347df-8014-46da-baf4-48c1e443d71f,leucozona_laternaria_gca932273905v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
ligdia_adustata_gca947049285v1,53429ef1-3577-4f52-8637-fe365299ac1e,ligdia_adustata_gca947049285v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
ligdia_adustata_gca947049295v1,6b16ad59-1fa6-4615-b765-97fccff4f34a,ligdia_adustata_gca947049295v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
limenitis_camilla_gca905147315v1,a6507a53-13b1-41af-b709-2ff16b98a107,limenitis_camilla_gca905147315v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
limenitis_camilla_gca905147385v1,7918359e-cd4a-43b2-a287-9d96c914d7f4,limenitis_camilla_gca905147385v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
limnephilus_lunatus_gca917563855v2,7c893ef0-c132-433d-af8a-d3238ae3e81f,limnephilus_lunatus_gca917563855v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
limnephilus_marmoratus_gca917880885v1,39270fe4-1921-4a80-b863-dee1887ae17e,limnephilus_marmoratus_gca917880885v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
limnephilus_rhombicus_gca929108145v2,0beb35e4-879c-4de6-90eb-060a02d5471a,limnephilus_rhombicus_gca929108145v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
limnoperna_fortunei_gca944474755v1,b5c25c3b-6c77-403c-85a4-a0f7af6c23a1,limnoperna_fortunei_gca944474755v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
limnoperna_fortunei_gca944589985v1,fffa3906-1ea8-4497-8f3e-0a2817604b59,limnoperna_fortunei_gca944589985v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
linaria_vulgaris_gca948329865v1,cf1ffe72-dafb-4f71-9c49-104aa71e3b3c,linaria_vulgaris_gca948329865v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
linepithema_humile_gca000217595v1rs,717a5557-452d-4af4-8a63-986ee2a335d0,linepithema_humile_gca000217595v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Linepithema_humile/100/,Imported
lineus_longissimus_gca910592375v2,d8d1c1e2-e8eb-486e-8dc3-699362b0a1ef,lineus_longissimus_gca910592375v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lineus_longissimus_gca910592395v2,3e65e891-efd7-47a7-b7f4-140936b8f943,lineus_longissimus_gca910592395v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lingula_anatina_gca001039355v2rs,d56fa1a0-cea7-4bb5-85a0-7b48cc17b864,lingula_anatina_gca001039355v2rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Lingula_anatina/101,Imported
lithophane_leautieri_gca949152455v1,26a3c618-ec1a-4893-8694-63f4bbb889d9,lithophane_leautieri_gca949152455v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lithophane_ornitopus_gca948473405v1,8be76de9-8e11-4640-b602-61b6208b54b0,lithophane_ornitopus_gca948473405v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lithophane_ornitopus_gca948473465v1,0a2d02aa-4df7-4f72-a026-9d930133d8c7,lithophane_ornitopus_gca948473465v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lithophane_semibrunnea_gca947363905v1,d9b737be-e1fa-4cf8-94eb-1fee58913b1d,lithophane_semibrunnea_gca947363905v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lithophane_socia_gca947522845v1,7fecb44d-c550-46c9-8d4e-a7d8cf8dd278,lithophane_socia_gca947522845v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lithophane_socia_gca947522985v1,cd270785-d2f5-426f-9e1e-fb84f45fdcb2,lithophane_socia_gca947522985v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lobophora_halterata_gca932525835v1,ee06c785-d655-47f5-997d-46ebe96cd457,lobophora_halterata_gca932525835v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lobophora_halterata_gca932526365v1,a5ff91e1-4624-45fc-999f-f5a113d51555,lobophora_halterata_gca932526365v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lochmaea_capreae_gca949126855v1,f2fb9638-49a6-4424-98d1-94e93bb33987,lochmaea_capreae_gca949126855v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lochmaea_capreae_gca949126875v1,16ce61e1-d812-48b9-becb-eb9739310bdc,lochmaea_capreae_gca949126875v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lomographa_bimaculata_gca948107665v1,d4bb5a09-ed0d-414e-9895-4397ea257a5e,lomographa_bimaculata_gca948107665v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lomographa_bimaculata_gca948107675v1,beb5c6d9-d2fe-4670-99eb-58ec0140d607,lomographa_bimaculata_gca948107675v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lottia_gigantea,6cb94d2d-5189-429e-bfac-8ddf422788d3,lottia_gigantea_core_57_110_1,Joint Genome Institute,http://genome.jgi.doe.gov,Imported
loxodonta_africana,4e19e760-1327-4811-a36f-43b10cbc59f5,loxodonta_africana_core_110_3,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
loxodonta_africana_gca030014295v1,456035de-ec76-44cf-b008-cf4ccdea85ef,loxodonta_africana_gca030014295v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
lucilia_cuprina_gca022045245v1rs,a567e983-d14f-4214-8ad7-7cda019bad2b,lucilia_cuprina_gca022045245v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Lucilia_cuprina/101/,Imported
luffia_ferchaultella_gca949709985v1,d0c9c69d-df3f-4c60-a0d5-00d1aa91922e,luffia_ferchaultella_gca949709985v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lumbricus_rubellus_gca945859605v1,836c413e-783b-4a69-a7d6-9cdf7cae87c5,lumbricus_rubellus_gca945859605v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
luperina_testacea_gca927399495v1,07524fdc-dc39-4a6d-9cfa-64d25d11ab2c,luperina_testacea_gca927399495v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
luperina_testacea_gca927399505v1,eaec9562-d925-4cbb-8a02-2eebc558a8dc,luperina_testacea_gca927399505v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lutra_lutra_gca902655055v2,692b697d-b099-4214-ab63-c80f3e578ea8,lutra_lutra_gca902655055v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
lycaena_phlaeas_gca905333005v1,90a6bb19-bbf2-409b-a73e-a1ab5da198ba,lycaena_phlaeas_gca905333005v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lycaena_phlaeas_gca905333005v2,b9dc7512-26e9-4faa-8b0f-4de89bcffba1,lycaena_phlaeas_gca905333005v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lycaena_phlaeas_gca905333065v1,38d17157-9273-4b72-b310-eb0cb7b442db,lycaena_phlaeas_gca905333065v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lycia_hirtaria_gca947563705v1,9cb14ce2-7890-425c-b17d-2c4db34ce344,lycia_hirtaria_gca947563705v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lycia_hirtaria_gca947563715v1,f179b578-aa79-4c1d-8121-508ba6d0d5a0,lycia_hirtaria_gca947563715v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lycophotia_porphyrea_gca950005095v1,9e7ddacd-8009-4757-ac1d-71c9d0184f6e,lycophotia_porphyrea_gca950005095v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lycophotia_porphyrea_gca950005105v1,cb81e9be-d31f-4943-b0cd-90f425012378,lycophotia_porphyrea_gca950005105v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
lymantria_monacha_gca905163515v2,0ad0155e-d5a3-4f70-8852-ce61b5d339b8,lymantria_monacha_gca905163515v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lymantria_monacha_gca905163525v1,c8c84c33-214b-4804-89b2-c79ef47b4046,lymantria_monacha_gca905163525v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lynx_canadensis_gca007474595v1,1ce47e31-463f-4f2c-913f-bbb1e5b2ad1b,lynx_canadensis_gca007474595v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
lysandra_bellargus_gca905332955v1,b6848c56-eaf4-4d77-961f-c3f884b1dd8f,lysandra_bellargus_gca905332955v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lysandra_bellargus_gca905333045v1,36bb15c8-9e6a-40fc-ac90-8ce1ca185ea2,lysandra_bellargus_gca905333045v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lysandra_coridon_gca905220515v1,8d443204-0e2b-41bb-82b6-d59b7f66584c,lysandra_coridon_gca905220515v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lysandra_coridon_gca905220525v1,24819eea-088e-4b89-ad44-f16a1de91095,lysandra_coridon_gca905220525v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
lytechinus_pictus_gca015342785v2rs,e2110682-96c6-41ea-a9b6-5c2b21ad89a0,lytechinus_pictus_gca015342785v2rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Lytechinus_pictus/GCF_015342785.2-RS_2023_03/,Imported
lytechinus_variegatus_gca018143015v1rs,3a4bcb50-9722-442a-82e0-1aa462a1a97e,lytechinus_variegatus_gca018143015v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Lytechinus_variegatus/100/,Imported
macaca_fascicularis,715d0107-657b-4689-b194-87144411aa45,macaca_fascicularis_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
macaca_fascicularis_p0,326d1139-dfc9-423a-8da4-8cb9c1f9ea43,macaca_fascicularis_p0_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
macaca_fascicularis_p1,5da05830-e5e2-4d59-a0e7-ebd87162ed53,macaca_fascicularis_p1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
macaca_thibetana_gca024542745v1,b20573f2-40e9-4cd9-b309-2c3e7a1cf47c,macaca_thibetana_gca024542745v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
macaria_notata_gca927399385v1,064f1396-60a5-4e9a-bf9f-8ba32f05173c,macaria_notata_gca927399385v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
macaria_notata_gca927399415v1,cb60509e-61ba-4ac0-a4c2-ace67bf09709,macaria_notata_gca927399415v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
machimus_atricapillus_gca933228755v1,5ce86dbc-7465-491a-99de-63f8d8022d67,machimus_atricapillus_gca933228755v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
machimus_atricapillus_gca933228815v1,eca04573-3817-44ce-87ca-ad12f5cd6e66,machimus_atricapillus_gca933228815v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
machimus_rusticus_gca951509405v1,db022a71-74c9-4c4b-9fa6-5d32f912c848,machimus_rusticus_gca951509405v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
macrophya_alboannulata_gca949628255v1,04210a37-fd65-4f40-bc82-3cd05e8b8111,macrophya_alboannulata_gca949628255v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
macropis_europaea_gca916610135v1,0613eea1-3c89-4f0c-92db-9d0cc7082749,macropis_europaea_gca916610135v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
macrosteles_quadrilineatus_gca028750875v1rs,ebf436ba-3349-4339-82dd-f276594ba7b4,macrosteles_quadrilineatus_gca028750875v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Macrosteles_quadrilineatus/GCF_028750875.1-RS_2023_03/,Imported
mactromeris_polynyma_gca032209605v1,8d2ad2ab-b95a-44fd-992c-d768ebb0a490,mactromeris_polynyma_gca032209605v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
magnaporthe_oryzae,ec6e9f33-5a7d-40eb-bb48-1aeb4f519244,magnaporthe_oryzae_core_57_110_8,Broad,,Imported
malachius_bipustulatus_gca910589365v1,c41d8c32-f885-4737-bf9b-7a5eaf594a33,malachius_bipustulatus_gca910589365v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
malachius_bipustulatus_gca910589415v1,6eccff7a-ccd4-4257-96a1-8ad4004e844a,malachius_bipustulatus_gca910589415v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
malthinus_flaveolus_gca950108345v1,5cb42775-5f7d-49f4-b171-cef368c3eb83,malthinus_flaveolus_gca950108345v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
malurus_cyaneus_samueli,48dab4d9-81d2-4b65-8c18-02562e7fce6b,malurus_cyaneus_samueli_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
malus_domestica_gca916615275v3,35ab186d-3cc8-4be6-ab1d-5bcd3636aa59,malus_domestica_gca916615275v3_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
mamestra_brassicae_gca905163435v1,540ff715-81e1-4fd1-85d3-1a76df046992,mamestra_brassicae_gca905163435v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
manduca_sexta_gca014839805v1,0c08db70-e191-4954-9942-f8a27a7172dd,manduca_sexta_gca014839805v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
manduca_sexta_gca014839805v1rs,6d74c0db-dbf1-4942-9b46-0bb396dcac06,manduca_sexta_gca014839805v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Manduca_sexta/102/,Imported
maniola_hyperantus_gca902806685v2,b6780782-a46b-40a7-a8a6-0ff6fc204bb6,maniola_hyperantus_gca902806685v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
maniola_jurtina_gca905333055v1,a592f8d6-4f35-40da-9f47-adcc64f0fdb3,maniola_jurtina_gca905333055v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
maniola_jurtina_gca905333105v1,703143c4-9bd4-4ac2-bcca-8166dc68a879,maniola_jurtina_gca905333105v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
manis_javanica,3b197051-66dc-45e4-bdfd-1269c1b215ad,manis_javanica_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
marasmarcha_lunaedactyla_gca923062595v1,860b0daf-72ee-4fe1-b2be-7f555643a5e0,marasmarcha_lunaedactyla_gca923062595v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
marasmarcha_lunaedactyla_gca923062675v1,fc3f6c80-46bb-4dde-a3ed-e232f7337c37,marasmarcha_lunaedactyla_gca923062675v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
marasmia_exigua_gca019059595v1,b1a8c8b2-35ab-4d80-99ac-f797a4c301e2,marasmia_exigua_gca019059595v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
marchantia_polymorpha,b413b03a-0cc1-409d-9eea-32f795a952d9,marchantia_polymorpha_core_57_110_1,JGI,,Imported
marmota_flaviventris,b5a1b55a-53ea-473c-9e46-0134b723f08e,marmota_flaviventris_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
